ts,phase57_core,phase57_lock_a,phase57_lock_b,phase57_lock_c,phase57_lock_d,phase57_lock_e,phase57_lock_f
2021-03-16,14.772127867356415,14.50598908495383,15.204445598754027,16.715038731388436,14.772127867356415,16.715038731388436,14.772127867356415
2021-03-17,14.772127867356415,14.50598908495383,15.204445598754027,16.715038731388436,14.772127867356415,16.715038731388436,14.772127867356415
2021-03-18,16.227459664915667,15.935101218286503,16.702368805404852,18.361783708256645,16.227459664915667,18.361783708256645,16.227459664915667
2021-03-19,16.203118475418293,15.911198566459074,16.677315252196745,18.334241032694262,16.203118475418293,18.334241032694262,16.203118475418293
2021-03-20,16.203118475418293,15.911198566459074,16.677315252196745,18.334241032694262,16.203118475418293,18.334241032694262,16.203118475418293
2021-03-21,16.203118475418293,15.911198566459074,16.677315252196745,18.334241032694262,16.203118475418293,18.334241032694262,16.203118475418293
2021-03-22,16.203118475418293,15.911198566459074,16.677315252196745,18.334241032694262,16.203118475418293,18.334241032694262,16.203118475418293
2021-03-23,15.571358875953589,15.2908209244268,16.027066720109627,17.619388963391888,15.571358875953589,17.619388963391888,15.571358875953589
2021-03-24,15.54800183763966,15.26788469304016,16.003026120029464,17.5929598799468,15.54800183763966,17.5929598799468,15.54800183763966
2021-03-25,16.655853804470194,16.355777289346552,17.143300230326744,18.84652258265925,16.655853804470194,18.84652258265925,16.655853804470194
2021-03-26,16.89545034635059,16.591057192994697,17.389908750059384,19.117632169131728,16.89545034635059,19.117632169131728,16.89545034635059
2021-03-27,16.883490951025347,16.579313261476614,17.377599353793023,19.104099808874604,16.883490951025347,19.104099808874604,16.883490951025347
2021-03-28,17.44584587410926,17.131536641166676,17.956412028039864,19.740418720038804,17.44584587410926,19.740418720038804,17.44584587410926
2021-03-29,17.782167922853247,17.461799417925505,18.302576801301104,20.120975679838644,17.782167922853247,20.120975679838644,17.782167922853247
2021-03-30,17.78034571177104,17.46001003630721,18.30070126180418,20.118913801611665,17.78034571177104,20.118913801611665,17.78034571177104
2021-03-31,17.774258558139287,17.454032550535796,18.294435962919934,20.112026032318557,17.774258558139287,20.112026032318557,17.774258558139287
2021-04-01,17.84374776048845,17.52226981600292,18.365958820446334,20.190654833741696,17.84374776048845,20.190654833741696,17.84374776048845
2021-04-02,17.269215503212322,16.958088492375314,17.77461243291689,19.540556958944386,17.269215503212322,19.540556958944386,17.269215503212322
2021-04-03,17.617333493131323,17.29993469133763,18.132918364682308,19.934461326469368,17.617333493131323,19.934461326469368,17.617333493131323
2021-04-04,17.898226423374727,17.57576697607947,18.422031843478965,20.25229882764393,17.898226423374727,20.25229882764393,17.898226423374727
2021-04-05,17.885553502698166,17.563322374282127,18.40898803999078,20.237959095287792,17.885553502698166,20.237959095287792,17.885553502698166
2021-04-06,16.626068305681144,16.326528414424573,17.112643035910587,18.812819532539248,16.626068305681144,18.812819532539248,16.626068305681144
2021-04-07,17.616704134637857,17.2993166715426,18.13227058752644,19.933749191312625,17.616704134637857,19.933749191312625,17.616704134637857
2021-04-08,17.501628137411412,17.186313915629835,18.013826802361386,19.803537770996954,17.501628137411412,19.803537770996954,17.501628137411412
2021-04-09,18.065746087023314,17.740268558669438,18.594454099469242,20.441851591558393,18.065746087023314,20.441851591558393,18.065746087023314
2021-04-10,18.217063825833954,17.888860114825516,18.750200268777522,20.61307146507135,18.217063825833954,20.61307146507135,18.217063825833954
2021-04-11,18.101310412876963,17.775192147693254,18.631059242787362,20.482093531611806,18.101310412876963,20.482093531611806,18.101310412876963
2021-04-12,19.46884341891602,19.118087297061244,20.038614158472125,22.029491940808324,19.46884341891602,22.029491940808324,19.46884341891602
2021-04-13,20.59851882656723,20.227410156981886,21.201350389441192,23.307748422361932,20.59851882656723,23.307748422361932,20.59851882656723
2021-04-14,21.288128040262713,20.90459517843408,21.91114154940012,24.088058802826108,21.288128040262713,24.088058802826108,21.288128040262713
2021-04-15,20.51443459901325,20.144840814361302,21.114805372024787,23.21260497837852,20.51443459901325,23.21260497837852,20.51443459901325
2021-04-16,19.624733713907837,19.27116902894895,20.199066703349875,22.20588577804243,19.624733713907837,22.20588577804243,19.624733713907837
2021-04-17,18.930721297963807,18.58966013457,19.48474347802775,21.42059306214307,18.930721297963807,21.42059306214307,18.930721297963807
2021-04-18,18.699668756960836,18.362770300692617,19.24692900595723,21.159151230165378,18.699668756960836,21.159151230165378,18.699668756960836
2021-04-19,18.96583240873183,18.62413867375778,19.520882142570716,21.460322177789738,18.96583240873183,21.460322177789738,18.96583240873183
2021-04-20,18.079347385784253,17.75362481263224,18.60845345074348,20.45724180735044,18.079347385784253,20.45724180735044,18.079347385784253
2021-04-21,17.374604951820306,17.061579215235557,17.88308618513668,19.659807802910805,17.374604951820306,19.659807802910805,17.374604951820306
2021-04-22,17.184418912059407,16.874819620297398,17.68733420403062,19.444607457414357,17.184418912059407,19.444607457414357,17.184418912059407
2021-04-23,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-24,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-25,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-26,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-27,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-28,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-29,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-04-30,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-01,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-02,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-03,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-04,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-05,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-06,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-07,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-08,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-09,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-10,17.158642283691318,16.849507390866954,17.660803202724576,19.415440546228236,17.158642283691318,19.415440546228236,17.158642283691318
2021-05-11,15.001715105188426,14.731440014971533,15.440751884424545,16.97482253552642,15.001715105188426,16.97482253552642,15.001715105188426
2021-05-12,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-13,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-14,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-15,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-16,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-17,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-18,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-19,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-20,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-21,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-22,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-23,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-24,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-25,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-26,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-27,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-28,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-29,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-30,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-05-31,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-01,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-02,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-03,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-04,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-05,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-06,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-07,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-08,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-09,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-10,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-11,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-12,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-13,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-14,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-15,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-16,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-17,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-18,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-19,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-20,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-21,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-22,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-23,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
2021-06-24,14.979212532530644,14.709342854949076,15.417590756597908,16.949360301723132,14.979212532530644,16.949360301723132,14.979212532530644
