ts,phase54_phase42_core,phase54_phase42_bnb_trend_base,phase54_phase42_bnb_trend_strict,phase54_phase42_bnb_trend_gap
2025-05-08,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-09,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-10,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-11,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-12,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-13,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-14,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-15,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-16,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-17,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-18,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-19,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-20,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-21,88.46666443613971,106.71734375312893,112.66568434504507,96.9096074742395
2025-05-22,86.0573666957501,103.81100771340638,109.59735142617583,94.27037494752577
2025-05-23,85.92828064570648,103.65529120183628,109.43295539903657,94.12896938510448
2025-05-24,86.43518756358887,104.26677305380034,110.07852076726273,94.68425369192289
2025-05-25,86.517327515652,104.36585848395707,110.18312914116545,94.77423278815226
2025-05-26,86.12470799135974,103.89224152320534,109.68311314447843,94.3441430562923
2025-05-27,85.21048526231877,102.78941457857226,108.51881549555387,93.34267016952666
2025-05-28,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-29,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-30,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-05-31,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-01,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-02,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-03,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-04,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-05,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-06,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-07,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-08,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-09,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-10,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-11,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-12,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-13,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-14,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-15,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-16,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-17,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-18,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-19,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-20,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-21,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-22,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-23,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-24,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-25,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-26,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-27,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-28,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-29,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-06-30,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-01,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-02,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-03,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-04,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-05,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-06,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-07,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-08,85.08266953442529,102.6352304567044,108.35603727231054,93.20265616427237
2025-07-09,88.60820658748669,106.88808606060857,112.8459436941097,97.06465790386204
2025-07-10,89.76739226811394,108.28641183158301,114.32221104094882,98.33447213293175
2025-07-11,89.68516177487017,108.18721718159348,114.21748735938594,98.24439385459428
2025-07-12,90.95813808231753,109.72280859398943,115.83867142626252,99.63885848220305
2025-07-13,91.9581138623296,110.9290794502551,117.11217886888636,100.7342683853838
2025-07-14,95.7501098039784,115.50336443087083,121.94143088740113,104.88815889986526
2025-07-15,102.87394799933796,124.09685096482553,131.01391158461252,112.6918708135278
2025-07-16,106.09380324809294,127.98096258592936,135.11452052477247,116.21901756727435
2025-07-17,108.23132087674426,130.55945025706586,137.83673106550603,118.56053225737999
2025-07-18,109.60720481501532,132.2191791520201,139.58897194033366,120.06772565319531
2025-07-19,114.63227837798891,138.2809257570559,145.98859552131873,125.57237432081267
2025-07-20,114.80437829841135,138.48852990359708,146.20777135928785,125.76089884404172
2025-07-21,114.3124898733741,137.89516486064605,145.5813326167236,125.22206634147922
2025-07-22,110.71425891305199,133.55461859111833,140.998847720745,121.28043304729997
2025-07-23,113.11419840617727,136.44966577648427,144.0552625534173,123.909414208996
2025-07-24,113.66406375476109,137.11296838653251,144.75553712792149,124.51175674597962
2025-07-25,114.15656246320407,137.70706961440035,145.3827530897693,125.05125777522022
2025-07-26,118.15391877088891,142.52908081952359,150.47353939720824,129.43010751688814
2025-07-27,115.9233329228602,139.83832494857316,147.63280291572894,126.98664250836963
2025-07-28,115.76435409566145,139.64654877774345,147.43033729235677,126.8124913087201
2025-07-29,116.25898879602458,140.24322665282014,148.0602735216971,127.35433218133412
2025-07-30,112.85330225021768,136.13494672454684,143.72300130968748,123.62361905410086
2025-07-31,106.43952879745221,128.39801134130371,135.55481524891962,116.59773793042773
2025-08-01,103.56326310613639,124.92837182836544,131.89178076541432,113.44697169646118
2025-08-02,103.4079182114772,124.7409792706229,131.69394309426622,113.27680123891649
2025-08-03,109.88447630645526,132.55365177234023,139.94208780077173,120.371458947205
2025-08-04,106.66589494164629,128.67107683753326,135.84310120059112,116.84570765234642
2025-08-05,107.46432335716815,129.63422109333393,136.8599303577505,117.72033522915936
2025-08-06,107.81478512916011,130.05698315441506,137.30625684275947,118.10424382314713
2025-08-07,107.62362416261905,129.82638566655262,137.06280603275457,117.89483913551744
2025-08-08,114.04135548484797,137.56809542801778,145.23603259182187,124.92505585360439
2025-08-09,113.772353409417,137.24359820483159,144.8934481492882,124.63038117918406
2025-08-10,113.04029303498545,136.36051372183235,143.96114123353738,123.82845557267702
2025-08-11,122.87158281665683,148.21999930156275,156.48166518802665,134.59800859900392
2025-08-12,127.12154794470958,153.3467325450955,161.89415850001632,139.25357524621376
2025-08-13,121.7024275276195,146.80964719123705,154.99270116316387,133.3172732976427
2025-08-14,118.82852177249276,143.34285446949556,151.33267214875193,130.1690922237611
2025-08-15,118.36064552587251,142.77845531911797,150.73681383477296,129.6565635363116
2025-08-16,119.70806487683723,144.40384738033123,152.45280396782223,131.1325757860946
2025-08-17,115.44311057841219,139.25903269948657,147.0212213734625,126.46058945553395
2025-08-18,109.08877299559492,131.5937948104912,138.9287291687368,119.49981654932648
2025-08-19,116.06328750256499,140.0071521682651,147.81104043152274,127.13995385417265
2025-08-20,113.0959670963682,136.4276733461336,144.0320442823404,123.8894429679799
2025-08-21,129.3370008584829,156.01923355635142,164.71562261031605,141.6804630871859
2025-08-22,127.9004494765545,154.28632151969438,162.88611942317354,140.10681236319198
2025-08-23,127.94729063396787,154.342826011294,162.94577343057992,140.1581238736632
2025-08-24,117.13447785666926,141.29932917044542,149.17524236089565,128.31337479649122
2025-08-25,123.14219087462772,148.54643382160384,156.8262949108143,134.89444252521182
2025-08-26,120.62829287219216,145.51391847815628,153.6247495533255,132.14062706038027
2025-08-27,120.74874156268363,145.6592157422695,153.77814557237042,132.27257094444906
2025-08-28,116.70621584603288,140.7827166758206,148.62983429318035,127.8442409864688
2025-08-29,116.31549431695262,141.21925423377854,149.09070411039977,128.24065905593773
2025-08-30,115.72851937463389,141.80464076675028,149.70871962712968,128.77224630441938
2025-08-31,114.11332625749478,139.30778800366684,147.0726942598532,126.50486395885484
2025-09-01,114.93913927979146,139.22027148935325,146.9802996440404,126.42539055039686
2025-09-02,115.3385521141049,142.791457283881,150.75054051879957,129.66837057026936
2025-09-03,110.36848765876752,136.63841709597963,144.25453472262694,124.08081855283773
2025-09-04,110.93582270802176,137.34078934676955,144.99605664884052,124.71864007960203
2025-09-05,109.19017640262408,135.1796439597236,142.71445072202948,122.75611230494266
2025-09-06,112.56691097462769,139.3601095677906,147.12793218670456,126.55237696904936
2025-09-07,116.80010326521703,144.60088713137702,152.66082655922128,131.3115068225983
2025-09-08,118.49119812357102,146.69449672507778,154.87113230081945,133.21270560429954
2025-09-09,122.23342739076726,151.3274521485575,159.76232500642058,137.41987452122552
2025-09-10,124.77552482300261,154.47462011844317,163.08491363733913,140.2778055930732
2025-09-11,132.1126944503772,163.55818432337065,172.67478854846672,148.52655514593832
2025-09-12,132.22179734446456,163.69325591006103,172.8173889188924,148.6492131318545
2025-09-13,130.79254943192024,161.92381812441715,170.94932406631588,147.04239351635218
2025-09-14,125.8594173512672,155.81650096238587,164.50158986142176,141.4963624020256
2025-09-15,126.62871198976774,156.76890326412013,165.5070783164653,142.36123525186096
2025-09-16,132.54383722848218,164.09194779147907,173.2383035714037,149.01126368870467
2025-09-17,146.18368942075602,180.9783603219979,191.06595142108011,164.34574965348187
2025-09-18,140.20174816568672,173.57259621674993,183.24739586420728,157.6206038876105
2025-09-19,137.79235516017272,170.5897190076917,180.09825543157797,154.91186462080123
2025-09-20,137.25231879686785,169.92114308152347,179.39241361047138,154.3047334058267
2025-09-21,140.6587020115601,174.13831430812303,183.84464663591288,158.13433030028125
2025-09-22,143.5063430295327,177.66375140894073,187.56658882084844,161.3357661081824
2025-09-23,143.8608784741321,178.10267345074905,188.02997603116785,161.7343495182215
2025-09-24,133.60760041697174,165.40890810618023,174.6286702155953,150.2071902613533
2025-09-25,135.78312182382152,168.10224755203208,177.47213427840381,152.6530014042561
2025-09-26,136.45689327636865,167.25751263971034,176.5803145081606,151.88590089468698
2025-09-27,139.91745530731254,166.8103000390694,176.10817462979654,151.4797888602092
2025-09-28,145.09984421195898,167.35689321763053,176.68523448113038,151.97614801345978
2025-09-29,142.101441931076,165.7668039709072,175.00651491361373,150.53219411309436
2025-09-30,144.63627543826985,169.69233679875543,179.15085384592052,154.09695530462147
2025-10-01,153.61457399737998,170.2389299773166,179.7279136972544,154.59331445787208
2025-10-02,167.58927034220963,185.21526816266513,195.53902116389477,168.19326929090303
2025-10-03,162.14339401908333,179.1966284161652,189.1849071837497,162.72776579494422
2025-10-04,164.4866003128373,181.7862785839348,191.9189024098768,165.07941710510713
2025-10-05,172.35036118201396,190.4771009449221,201.09414435636828,172.97151930716302
2025-10-06,183.79726913779092,203.12792353239053,214.45011381942092,184.4596824122521
2025-10-07,184.21574915537656,203.59041667720567,214.93838596744243,184.87967064984585
2025-10-08,176.88178117041602,195.4851075231223,206.3812932723182,177.51927072837995
2025-10-09,155.34062794196723,171.6783896849617,181.2476077539592,155.9004822558785
2025-10-10,151.91804496470607,167.89584070287012,177.2542224742257,152.4655641421503
2025-10-11,155.9286040397921,172.32820545424994,181.93364374183406,156.49057744488516
2025-10-12,155.9286040397921,172.32820545424994,181.93364374183406,156.49057744488516
2025-10-13,153.07772469726106,169.17748834182333,178.60730814196788,153.629423410411
2025-10-14,154.23740442981602,170.4591359807765,179.96039380971,154.79328267867166
2025-10-15,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-16,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-17,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-18,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-19,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-20,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-21,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-22,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-23,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-24,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-25,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-26,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-27,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-28,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-29,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-30,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
2025-10-31,154.0060483231713,170.20344727680535,179.69045321899546,154.56109275465366
