ts,phase49_no_bnb_baseline,phase49_bnb_hybrid_base,phase49_bnb_hybrid_strict
2024-10-11,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-12,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-13,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-14,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-15,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-16,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-17,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-18,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-19,36.70072177663305,36.303646578167005,38.32718321224071
2024-10-20,37.04382785427618,36.64304049683124,38.685494680312004
2024-10-21,37.488166698487824,37.08257191693212,39.14952523518948
2024-10-22,37.488166698487824,37.08257191693212,39.14952523518948
2024-10-23,37.431934448440096,37.02694805905672,39.090800947336696
2024-10-24,36.92096352795286,36.5215054734316,38.55718539054101
2024-10-25,36.86558208266093,36.46672321522146,38.4993496124552
2024-10-26,36.86558208266093,36.46672321522146,38.4993496124552
2024-10-27,36.86558208266093,36.46672321522146,38.4993496124552
2024-10-28,37.28176801144672,36.878406314028126,38.93397960256852
2024-10-29,37.931901067569356,37.5215054018855,39.61292452648583
2024-10-30,37.75255401760449,37.344098756959326,39.42562937506036
2024-10-31,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-01,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-02,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-03,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-04,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-05,37.69592518657809,37.28808260882389,39.36649093099777
2024-11-06,37.08264148065798,36.68143418791879,38.72602840546653
2024-11-07,37.26793887718844,36.86472680097523,38.919537604244624
2024-11-08,37.16359424271893,36.76151109979191,38.81056874126511
2024-11-09,39.0562621570262,38.633701719612226,40.787113789972295
2024-11-10,41.29846009873009,40.85164070537185,43.12867894590635
2024-11-11,39.348156913947854,38.92243838691261,41.09194441143303
2024-11-12,40.314204328682074,39.87803386908627,42.1008040322758
2024-11-13,38.95384661259633,38.532394237113074,40.68015950828173
2024-11-14,40.607218246188,40.1678775884649,42.406803412024686
2024-11-15,40.408647531468546,39.97145526489799,42.19943266302531
2024-11-16,40.08259722817778,39.64893258947452,41.85893282798969
2024-11-17,40.35394258749916,39.91734218875659,42.1423033666891
2024-11-18,41.05665555870395,40.612452315139855,42.876158383407926
2024-11-19,41.93540990966575,41.481699181196184,43.7938563843587
2024-11-20,43.7280639821603,43.25495803645362,45.66595528995607
2024-11-21,43.983750778336436,43.507878486889894,45.93297332686653
2024-11-22,43.441314762791606,42.97131123572083,45.36649824021193
2024-11-23,43.54256118340379,43.07146224347429,45.47223158616638
2024-11-24,41.36764449834749,40.920076579949985,43.20092938217034
2024-11-25,40.90293125561052,40.46039119754265,42.715621499019264
2024-11-26,42.63660497387303,42.175307823235045,44.52612622517971
2024-11-27,42.53914350774779,42.0789008195054,44.42434557108113
2024-11-28,43.346846568546184,42.877865118839644,45.26784351046002
2024-11-29,42.87894880476026,42.41502966959205,44.77920997822691
2024-11-30,43.23162763551021,42.76389277111555,45.14751843394339
2024-12-01,46.11095418652392,45.61206709660491,48.154447750489815
2024-12-02,90.42754544995233,89.44918497587587,94.4350120138565
2024-12-03,95.74251561786082,94.70665102037479,99.9855250700526
2024-12-04,94.43029082201437,93.40862354534437,98.61514656708611
2024-12-05,99.7607674784499,98.68142830940802,104.18185331098057
2024-12-06,99.69465729386829,98.61603338908805,104.11281332936723
2024-12-07,99.89248890282384,98.81172460347952,104.31941221774221
2024-12-08,92.60415289319384,91.60224310480776,96.70807990516317
2024-12-09,90.51482158802008,89.53551684941237,94.52615595794943
2024-12-10,95.59308165346688,94.55883382312322,99.82946865878321
2024-12-11,96.83545417881199,95.78776477857026,101.12689925664881
2024-12-12,97.46387514092932,96.40938668153635,101.7831698743242
2024-12-13,96.55305142807089,95.50841742082608,100.83198129745526
2024-12-14,98.7683662925417,97.69976418475575,103.14547200208308
2024-12-15,99.44568384400996,98.36975365143019,103.85280615332908
2024-12-16,97.11985270871028,96.06908632258828,101.42390144170238
2024-12-17,91.40237225630095,90.41346486301246,95.45304010154699
2024-12-18,88.90108498164383,87.93923970302028,92.84090358211571
2024-12-19,90.07053201334914,89.0960341657915,94.06217685608489
2024-12-20,89.3274764255817,88.36101790070495,93.2861913639583
2024-12-21,87.39413480456155,86.44859363418648,91.26717007681107
2024-12-22,87.11428633178883,86.17177291897514,90.97491959321283
2024-12-23,90.58678537167852,89.60670203711153,94.60130895187987
2024-12-24,91.29009746850708,90.30240480701374,95.33578964560007
2024-12-25,87.94991130070164,86.99835703162375,91.84757685252143
2024-12-26,86.57952601524772,85.64279832131209,90.41646036858371
2024-12-27,87.49855464317193,86.55188372585638,91.37621747674423
2024-12-28,86.06460666162202,85.13345002173212,89.87872139641706
2024-12-29,85.9438503630007,85.01400021870326,89.75261355555607
2024-12-30,85.32876783684426,84.40557243949247,89.11027249169025
2024-12-31,85.9990458434238,85.0685985240496,89.8102551273905
2025-01-01,88.1797160823271,87.2256754921401,92.08756586478154
2025-01-02,88.99658436416436,88.03370585146713,92.94063519918843
2025-01-03,89.03857424162246,88.07524142889739,92.98448593695296
2025-01-04,89.16830592044427,88.2035695050209,93.1199669188502
2025-01-05,92.67833151670797,91.6756191694013,96.78554589373856
2025-01-06,87.89102316270584,86.94010602058212,91.7860789760565
2025-01-07,86.17407955507166,85.24173849785183,89.99304578680794
2025-01-08,83.90042559457565,82.99268382461513,87.61863057951221
2025-01-09,85.87084954622603,84.94178921783426,89.67637757043855
2025-01-10,85.80082783472477,84.87252509047973,89.6032527152415
2025-01-11,83.15229841497884,82.25265083864547,86.83734873843626
2025-01-12,83.76981528414701,82.8634866230417,87.4822320277978
2025-01-13,88.55391102861655,87.595821920434,92.47834396312027
2025-01-14,104.3437509735834,103.21482724617856,108.96794032980569
2025-01-15,106.70698031106642,105.55248815577308,111.43590061520591
2025-01-16,110.93705242058441,109.73679395222956,115.85343631734324
2025-01-17,132.39569779336023,130.9632723414222,138.2630618744222
2025-01-18,127.91524267428397,126.5312924980218,133.58404696926053
2025-01-19,129.08725281789972,127.69062234169107,134.8079969442598
2025-01-20,133.9899548943682,132.5402807365698,139.92797147401083
2025-01-21,130.91342195565957,129.49703365350894,136.71509619820486
2025-01-22,131.17053606755874,129.75136597714703,136.98360480501614
2025-01-23,132.38258774509757,130.95030413437584,138.2493708297408
2025-01-24,132.22649897871733,130.79590413527015,138.0863646964326
2025-01-25,129.541683832936,128.14013674264592,135.28256692347227
2025-01-26,127.14257614421885,125.76698565956275,132.77713827029788
2025-01-27,122.9588772924502,121.62855139583132,128.40803094394903
2025-01-28,124.40431488275759,123.05835039947728,129.91752581663144
2025-01-29,125.21802090872535,123.86325271625041,130.767292753859
2025-01-30,122.47580888916542,121.15070944240426,127.90355445682643
2025-01-31,120.33081697155527,119.02892478204035,125.66350319256593
2025-02-01,116.8213432645684,115.55742103589498,121.99850056496456
2025-02-02,121.15928693379112,119.84843129999629,126.52868835763451
2025-02-03,116.89612282125036,115.6313915319952,122.07659411819012
2025-02-04,115.52022202377779,114.27037698350573,120.63971769195659
2025-02-05,115.45077532323273,114.20168164590578,120.56719333040655
2025-02-06,115.39391942428442,114.14544088655872,120.5078177554805
2025-02-07,115.31971380727639,114.0720381205213,120.4303235771438
2025-02-08,115.34124850212515,114.0933398255863,120.45281262245227
2025-02-09,116.49877721074536,115.23834491288639,121.66163939045774
2025-02-10,114.52272682757068,113.2836739620524,119.59801662212365
2025-02-11,117.02389614115816,115.7577824372282,122.21002995281887
2025-02-12,115.51509243794209,114.2653028960694,120.63436077888757
2025-02-13,116.58207020592388,115.32073673825163,121.74862367120112
2025-02-14,116.66478926142851,115.40256083355406,121.83500857705569
2025-02-15,114.92917177332274,113.68572146819871,120.02247393923959
2025-02-16,114.52487910134792,113.28580294978795,119.60026427795682
2025-02-17,114.3954317907245,113.15775616520511,119.46508026656895
2025-02-18,114.22383864303842,112.98801953095732,119.2858826461691
2025-02-19,116.01519903763597,114.75999870497458,121.15663054210302
2025-02-20,113.50970503569422,112.28161233143676,118.54010086636428
2025-02-21,113.94521786719679,112.71241322988645,118.99491426719794
2025-02-22,113.59942046655574,112.3703571063877,118.63379220509387
2025-02-23,108.0466466168435,106.87766024349416,112.83493675017031
2025-02-24,107.88457664691825,106.71734375312893,112.66568434504507
2025-02-25,107.88457664691825,106.71734375312893,112.66568434504507
2025-02-26,107.88457664691825,106.71734375312893,112.66568434504507
2025-02-27,107.88457664691825,106.71734375312893,112.66568434504507
2025-02-28,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-01,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-02,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-03,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-04,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-05,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-06,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-07,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-08,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-09,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-10,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-11,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-12,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-13,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-14,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-15,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-16,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-17,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-18,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-19,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-20,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-21,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-22,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-23,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-24,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-25,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-26,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-27,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-28,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-29,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-30,107.88457664691825,106.71734375312893,112.66568434504507
2025-03-31,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-01,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-02,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-03,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-04,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-05,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-06,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-07,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-08,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-09,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-10,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-11,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-12,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-13,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-14,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-15,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-16,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-17,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-18,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-19,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-20,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-21,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-22,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-23,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-24,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-25,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-26,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-27,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-28,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-29,107.88457664691825,106.71734375312893,112.66568434504507
2025-04-30,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-01,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-02,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-03,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-04,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-05,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-06,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-07,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-08,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-09,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-10,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-11,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-12,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-13,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-14,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-15,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-16,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-17,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-18,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-19,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-20,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-21,107.88457664691825,106.71734375312893,112.66568434504507
2025-05-22,104.946452231411,103.81100771340638,109.59735142617583
2025-05-23,104.78903255306389,103.65529120183628,109.43295539903657
2025-05-24,105.40720255623624,104.26677305380034,110.07852076726273
2025-05-25,105.50737174437745,104.36585848395707,110.18312914116545
2025-05-26,105.02857454509838,103.89224152320534,109.68311314447843
2025-05-27,103.91368530730223,102.78941457857226,108.51881549555387
2025-05-28,103.75781477934129,102.6352304567044,108.35603727231054
2025-05-29,103.75781477934129,102.6352304567044,108.35603727231054
2025-05-30,103.75781477934129,102.6352304567044,108.35603727231054
2025-05-31,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-01,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-02,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-03,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-04,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-05,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-06,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-07,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-08,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-09,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-10,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-11,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-12,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-13,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-14,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-15,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-16,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-17,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-18,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-19,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-20,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-21,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-22,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-23,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-24,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-25,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-26,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-27,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-28,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-29,103.75781477934129,102.6352304567044,108.35603727231054
2025-06-30,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-01,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-02,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-03,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-04,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-05,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-06,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-07,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-08,103.75781477934129,102.6352304567044,108.35603727231054
2025-07-09,108.05718646749973,106.88808606060857,112.8459436941097
2025-07-10,109.47080658313,108.28641183158301,114.32221104094882
2025-07-11,109.37052698055184,108.18721718159348,114.21748735938594
2025-07-12,110.92291409592288,109.72280859398943,115.83867142626252
2025-07-13,112.14237867471513,110.9290794502551,117.11217886888636
2025-07-14,116.76669540937539,115.50336443087083,121.94143088740113
2025-07-15,125.45417416429439,124.09685096482553,131.01391158461252
2025-07-16,129.38076869106152,127.98096258592936,135.11452052477247
2025-07-17,131.98745885975026,130.55945025706586,137.83673106550603
2025-07-18,133.66534122529168,132.2191791520201,139.58897194033366
2025-07-19,139.79338886240322,138.2809257570559,145.98859552131873
2025-07-20,140.00326370253745,138.48852990359708,146.20777135928785
2025-07-21,139.4034086630048,137.89516486064605,145.5813326167236
2025-07-22,135.015387182751,133.55461859111833,140.998847720745
2025-07-23,137.9420992707934,136.44966577648427,144.0552625534173
2025-07-24,138.61265682739256,137.11296838653251,144.75553712792149
2025-07-25,139.21325610394695,137.70706961440035,145.3827530897693
2025-07-26,144.088008596427,142.52908081952359,150.47353939720824
2025-07-27,141.36782228192095,139.83832494857316,147.63280291572894
2025-07-28,141.1739485377544,139.64654877774345,147.43033729235677
2025-07-29,141.77715264388493,140.24322665282014,148.0602735216971
2025-07-30,137.62393794399412,136.13494672454684,143.72300130968748
2025-07-31,129.80237896388437,128.39801134130371,135.55481524891962
2025-08-01,126.29478988036401,124.92837182836544,131.89178076541432
2025-08-02,126.10534769554347,124.7409792706229,131.69394309426622
2025-08-03,134.00347217733918,132.55365177234023,139.94208780077173
2025-08-04,130.07843114454732,128.67107683753326,135.84310120059112
2025-08-05,131.05210989846515,129.63422109333393,136.8599303577505
2025-08-06,131.47949596691552,130.05698315441506,137.30625684275947
2025-08-07,131.24637629321532,129.82638566655262,137.06280603275457
2025-08-08,139.07276187184343,137.56809542801778,145.23603259182187
2025-08-09,138.74471542395273,137.24359820483159,144.8934481492882
2025-08-10,137.85197210556365,136.36051372183235,143.96114123353738
2025-08-11,149.8411721364343,148.21999930156275,156.48166518802665
2025-08-12,155.02397959873116,153.3467325450955,161.89415850001632
2025-08-13,148.41539414201984,146.80964719123705,154.99270116316387
2025-08-14,144.91068298679366,143.34285446949556,151.33267214875193
2025-08-15,144.34011065752705,142.77845531911797,150.73681383477296
2025-08-16,145.9832806263646,144.40384738033123,152.45280396782223
2025-08-17,140.78219395901112,139.25903269948657,147.0212213734625
2025-08-18,133.03311667251864,131.5937948104912,138.9287291687368
2025-08-19,141.53849606822777,140.0071521682651,147.81104043152274
2025-08-20,137.9198662957739,136.4276733461336,144.0320442823404
2025-08-21,157.7257113889712,156.01923355635142,164.71562261031605
2025-08-22,155.97384543292213,154.28632151969438,162.88611942317354
2025-08-23,156.030967948724,154.342826011294,162.94577343057992
2025-08-24,142.84480640102237,141.29932917044542,149.17524236089565
2025-08-25,150.17117707058108,148.54643382160384,156.8262949108143
2025-08-26,147.10549325108917,145.51391847815628,153.6247495533255
2025-08-27,147.25237972029396,145.6592157422695,153.77814557237042
2025-08-28,142.32254339940533,140.7827166758206,148.62983429318035
2025-08-29,142.7638556357717,141.21925423377854,149.09070411039977
2025-08-30,143.355644899479,141.80464076675028,149.70871962712968
2025-08-31,140.83148252978873,139.30778800366684,147.0726942598532
2025-09-01,140.74300879380277,139.22027148935325,146.9802996440404
2025-09-02,144.3532548327351,142.791457283881,150.75054051879957
2025-09-03,138.13291507897554,136.63841709597963,144.25453472262694
2025-09-04,138.84296960488567,137.34078934676955,144.99605664884052
2025-09-05,136.65818644823915,135.1796439597236,142.71445072202948
2025-09-06,140.88437636687723,139.3601095677906,147.12793218670456
2025-09-07,146.182475521745,144.60088713137702,152.66082655922128
2025-09-08,148.29898420474632,146.69449672507778,154.87113230081945
2025-09-09,152.98261309680726,151.3274521485575,159.76232500642058
2025-09-10,156.16420356867374,154.47462011844317,163.08491363733913
2025-09-11,165.34712027395364,163.55818432337065,172.67478854846672
2025-09-12,165.48366922124404,163.69325591006103,172.8173889188924
2025-09-13,163.69487801173972,161.92381812441715,170.94932406631588
2025-09-14,157.52076138456417,155.81650096238587,164.50158986142176
2025-09-15,158.48358069309046,156.76890326412013,165.5070783164653
2025-09-16,165.88672183974674,164.09194779147907,173.2383035714037
2025-09-17,182.9578313976702,180.9783603219979,191.06595142108011
2025-09-18,175.47106591848166,173.57259621674993,183.24739586420728
2025-09-19,172.45556315603073,170.5897190076917,180.09825543157797
2025-09-20,171.77967460582622,169.92114308152347,179.39241361047138
2025-09-21,176.0429716148086,174.13831430812303,183.84464663591288
2025-09-22,172.50075815983834,177.66375140894073,187.56658882084844
2025-09-23,175.39650668350515,178.10267345074905,188.02997603116785
2025-09-24,162.1910203255775,165.40890810618023,174.6286702155953
2025-09-25,164.8319631732591,168.10224755203208,177.47213427840381
2025-09-26,164.00366185078045,167.25751263971034,176.5803145081606
2025-09-27,163.56514938593878,166.8103000390694,176.10817462979654
2025-09-28,164.1011090651897,167.35689321763053,176.68523448113038
2025-09-29,162.54195363464157,165.7668039709072,175.00651491361373
2025-09-30,166.39111860380723,169.69233679875543,179.15085384592052
2025-10-01,166.92707828305817,170.2389299773166,179.7279136972544
2025-10-02,166.58601303262574,185.21526816266513,195.53902116389477
2025-10-03,165.8551589245563,179.1966284161652,189.1849071837497
2025-10-04,165.86711074457534,181.7862785839348,191.9189024098768
2025-10-05,168.6175322956864,190.4771009449221,201.09414435636828
2025-10-06,155.9358243614309,203.12792353239053,214.45011381942092
2025-10-07,157.36010590841727,203.59041667720567,214.93838596744243
2025-10-08,151.32937020339355,195.4851075231223,206.3812932723182
2025-10-09,143.50879951238667,171.6783896849617,181.2476077539592
2025-10-10,140.77743078531785,167.89584070287012,177.2542224742257
2025-10-11,144.4938833155918,172.32820545424994,181.93364374183406
2025-10-12,144.4938833155918,172.32820545424994,181.93364374183406
2025-10-13,141.85206766154164,169.17748834182333,178.60730814196788
2025-10-14,142.9267045377654,170.4591359807765,179.96039380971
2025-10-15,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-16,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-17,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-18,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-19,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-20,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-21,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-22,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-23,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-24,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-25,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-26,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-27,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-28,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-29,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-30,142.71231448095875,170.20344727680535,179.69045321899546
2025-10-31,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-01,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-02,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-03,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-04,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-05,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-06,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-07,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-08,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-09,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-10,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-11,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-12,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-13,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-14,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-15,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-16,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-17,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-18,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-19,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-20,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-21,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-22,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-23,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-24,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-25,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-26,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-27,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-28,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-29,142.71231448095875,170.20344727680535,179.69045321899546
2025-11-30,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-01,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-02,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-03,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-04,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-05,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-06,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-07,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-08,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-09,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-10,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-11,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-12,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-13,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-14,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-15,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-16,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-17,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-18,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-19,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-20,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-21,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-22,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-23,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-24,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-25,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-26,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-27,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-28,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-29,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-30,142.71231448095875,170.20344727680535,179.69045321899546
2025-12-31,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-01,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-02,142.71231448095875,170.20344727680535,179.69045321899546
2026-01-03,142.71231448095875,170.20344727680535,179.69045321899546
