ts,daily_accel_w_0p20_aggressive,daily_accel_w_0p20_balanced_v2,daily_accel_w_0p25_aggressive,daily_accel_w_0p25_balanced_v2
2023-08-16,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-17,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-18,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-19,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-20,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-21,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-22,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-23,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-24,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-25,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-26,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-27,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-28,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-29,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-30,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-08-31,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-01,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-02,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-03,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-04,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-05,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-06,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-07,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-08,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-09,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-10,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-11,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-12,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-13,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-14,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-15,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-16,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-17,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-18,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-19,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-20,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-21,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-22,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-23,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-24,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-25,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-26,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-27,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-28,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-29,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-09-30,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-01,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-02,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-03,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-04,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-05,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-06,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-07,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-08,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-09,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-10,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-11,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-12,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-13,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-14,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-15,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-16,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-17,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-18,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-19,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-20,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-21,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-22,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-23,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-24,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-25,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-26,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-27,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-28,6.830384763900436,4.946951501194611,6.561639829428395,4.847578202543245
2023-10-29,6.869806859713709,4.975503215747269,6.599510842993405,4.87555637638976
2023-10-30,6.982650517066194,5.05723098357237,6.707914609717611,4.9556424143781665
2023-10-31,7.197556590622837,5.212878133761576,6.914365095389826,5.108162958063095
2023-11-01,7.131431644913101,5.164986702934128,6.850841869029145,5.061233560006194
2023-11-02,6.987681762935413,5.060874896787501,6.7127478986798375,4.959213129447714
2023-11-03,7.018587987560615,5.083258935109026,6.742438102304938,4.981147522017786
2023-11-04,7.0494942121858175,5.090638510068456,6.772128305930039,4.988378857661309
2023-11-05,7.018587987560615,5.064502275075286,6.742438102304938,4.96276764173998
2023-11-06,6.941681800702551,5.00900798491317,6.6685578281680575,4.908388108952864
2023-11-07,6.965096369568779,5.025903568113535,6.691051139009568,4.924944297308778
2023-11-08,7.175540712129583,5.177756882991809,6.893215442742922,5.0737472154312
2023-11-09,7.292954097379511,5.262480527943822,7.006009139115013,5.15676895001061
2023-11-10,7.259398198837457,5.238267121371214,6.973773514330083,5.133041937145748
2023-11-11,7.2465197566247594,5.228974240808737,6.961401780923432,5.123935729970962
2023-11-12,7.115925463198601,5.134739460630609,6.835945785857087,5.031593917805908
2023-11-13,6.805668982486536,5.018950317119817,6.537896502903362,4.9181307217267625
2023-11-14,6.9281736873170505,5.064121851963783,6.655581198318567,4.96239486048619
2023-11-15,6.812992633318795,4.976132613122404,6.544932000998837,4.876173130565684
2023-11-16,6.9048711619416805,5.005954031722315,6.633195522560239,4.905395502917411
2023-11-17,6.850942460358683,4.963101863318424,6.581388672948112,4.863404139663446
2023-11-18,6.890223860277163,4.97360806024143,6.6191245263692915,4.873699290360455
2023-11-19,6.885952573106654,4.974255099653765,6.6150212951473755,4.874333332184124
2023-11-20,6.57205139351876,4.747500046264257,6.313470715833845,4.652133285577226
2023-11-21,6.87851660531127,4.854631161147948,6.607877899256353,4.757112373647713
2023-11-22,6.857543645698473,4.836188161538004,6.587730131320402,4.739039853050516
2023-11-23,6.934641245523564,4.890560181436264,6.661794287184554,4.792319659497658
2023-11-24,6.946979362216696,4.899261468219095,6.673646954451802,4.80084615670151
2023-11-25,6.8515357086294175,4.8319511467073575,6.581958579566339,4.734887950463248
2023-11-26,6.4796533195453385,4.569686216217118,6.2247080906958345,4.477891341535711
2023-11-27,6.560459021040423,4.594752505307284,6.302334451099033,4.502454104397404
2023-11-28,6.566664061518432,4.5956522687416355,6.308295351128986,4.5033357935772464
2023-11-29,6.549503628093046,4.583642611468909,6.291810103614178,4.491567383718928
2023-11-30,6.696276993325295,4.686361334796512,6.432808596744045,4.592222715406679
2023-12-01,6.829194971879561,4.779383423939019,6.5604968503748315,4.683376196813028
2023-12-02,6.762332068995926,4.732589702126368,6.496264702137559,4.637522457228133
2023-12-03,7.083583591606029,4.957416231226813,6.804876421518832,4.857832719327447
2023-12-04,7.252760044480177,5.075813661365634,6.967396541504947,4.973851807333362
2023-12-05,7.2973451088765575,5.107016331461999,7.010227384049439,5.004427684898315
2023-12-06,7.193821544545414,5.034565799680626,6.910777006584653,4.933432523829677
2023-12-07,8.59205249891207,6.013111861647751,8.25399385864275,5.892321762794496
2023-12-08,9.122951232343196,6.384659110891478,8.764004113568053,6.256405450741277
2023-12-09,9.410614210760395,6.585978838383414,9.04034884697315,6.453681110811158
2023-12-10,8.696457055359081,6.086178952061956,8.354290565144144,5.963921097198648
2023-12-11,8.720748168508486,6.090114334615136,8.377625932191792,5.967777426632818
2023-12-12,9.010086303976111,6.191143643816228,8.655579912748047,6.066777280781974
2023-12-13,9.042291733498503,6.208629756718507,8.686518203398206,6.083912136406054
2023-12-14,8.81488857141506,6.052489910704393,8.468062333452073,5.930908794064069
2023-12-15,8.885871666844135,6.101228413231609,8.536252563180442,5.9786682480264695
2023-12-16,8.696001922525546,6.031468190241295,8.353853339741555,5.910309353404046
2023-12-17,8.96569060549661,6.124995004465804,8.612930985422894,6.001957421083415
2023-12-18,8.885442905660128,6.065579294992244,8.535840671821529,5.9437352416132665
2023-12-19,9.178206927058804,6.160956664850851,8.817085745098513,6.037196691362843
2023-12-20,9.218743774882231,6.183546683038886,8.856027650193445,6.059332926120133
2023-12-21,9.241283161829834,6.198665158484242,8.87768021359045,6.074147704879717
2023-12-22,9.185191110463029,6.161040962970848,8.823795132283172,6.03727929612032
2023-12-23,9.035826687410216,6.060853572444959,8.680307527809882,5.939104448364948
2023-12-24,9.158702496727422,6.097517901957989,8.798348726418526,5.97503227270592
2023-12-25,8.888113277431042,6.007443865306725,8.538405976467912,5.886767623945909
2023-12-26,9.6496457482275,6.2648023972650595,9.269975568006942,6.13895639302086
2023-12-27,9.60498524646156,6.231109029666747,9.227072256214253,6.105939850550126
2023-12-28,9.339999602650312,6.059203045897267,8.9725126062443,5.937487077239846
2023-12-29,9.441230073319778,6.087494618040723,9.069760112974395,5.965210334361969
2023-12-30,9.283429633746788,6.036621515745523,8.918168411306894,5.915359160012996
2023-12-31,9.334044869081522,6.053077988767921,8.966792164671942,5.931485058941831
2024-01-01,9.295339100884373,6.023437697388312,8.92960929445161,5.9024401753657285
2024-01-02,9.40252430512263,6.092894378075686,9.032577242754066,5.9705016251777625
2024-01-03,9.637736281089916,6.245313205139643,9.258534684862227,6.119858695598612
2024-01-04,9.453139540457363,6.125693366178056,9.081200996119113,6.002641754255667
2024-01-05,9.15540286201776,6.024631484087626,8.795178917501188,5.903609981534375
2024-01-06,9.003557156013562,5.920192293177497,8.649307657406045,5.801268742647165
2024-01-07,9.04226292421071,5.92847743001107,8.686490527626376,5.80938744943251
2024-01-08,8.964851387816415,5.87327690230396,8.612124787185715,5.755295778063333
2024-01-09,9.104787626683027,5.964955419211394,8.746555164136138,5.8451326766249325
2024-01-10,9.17624442950853,6.011769981036466,8.81520046300444,5.891006837592557
2024-01-11,8.830869882518593,5.894125962473429,8.483414851807646,5.775726026792602
2024-01-12,8.99760242244477,5.949768419300554,8.643587215833684,5.830250749904601
2024-01-13,8.917213519266078,5.923189374409569,8.566361254606845,5.804205619155524
2024-01-14,9.45313954045736,6.101181709533729,9.081200996119108,5.978622482502434
2024-01-15,9.384660104416252,6.052408286458106,9.015415918036986,5.930828809468099
2024-01-16,9.383426126253175,6.051612462253882,9.014230491367279,5.930048971609465
2024-01-17,9.361781389848273,6.0376532159394,8.99343737803602,5.916370135635094
2024-01-18,9.566973490966745,6.099291803558086,9.190556092416353,5.976770540551887
2024-01-19,9.528878754894118,6.0871484171618615,9.153960212953338,5.964871087891965
2024-01-20,9.432776125256352,6.056452729613935,9.061638789762549,5.9347920087189685
2024-01-21,9.028469457926546,5.801404023382545,8.673239772231979,5.6848666660881415
2024-01-22,8.828760308201868,5.7328896329290115,8.481388279756697,5.617728577986231
2024-01-23,8.96050827027166,5.7756644110146595,8.607952551791865,5.659644105522036
2024-01-24,9.232238442040604,5.863238811659525,8.8689913628644,5.74545933042657
2024-01-25,9.426566686093546,5.982255970452283,9.055673664116272,5.862085698110401
2024-01-26,9.258588034454561,5.875653924857222,8.894304217271433,5.757625051498371
2024-01-27,9.242119539195839,5.86520274391653,8.878483683267037,5.747383811634447
2024-01-28,9.307993520230733,5.907007467679299,8.941765819284619,5.788348771090145
2024-01-29,9.227297893462987,5.855796681069907,8.86424520266308,5.738166695756915
2024-01-30,9.243766388721712,5.866247862010599,8.880065736667476,5.748407935620839
2024-01-31,9.522083958594145,6.0428728199082995,9.147432761341769,5.921484889321164
2024-02-01,9.575606568184996,6.07683915796555,9.198849496856056,5.954768918878918
2024-02-02,9.653831920663935,6.126482267433838,9.273997033376936,6.00341480823256
2024-02-03,9.751819467453341,6.188666794030957,9.368129210703092,6.064350185422911
2024-02-04,9.797107829414832,6.198395667728886,9.411635679215182,6.07388362759674
2024-02-05,9.96426305629088,6.251273223643702,9.572214099359801,6.125698990531777
2024-02-06,10.177530069891354,6.380381956142193,9.777090014716729,6.252214214557429
2024-02-07,10.036724435429264,6.292109681506244,9.641824448979142,6.165715134404571
2024-02-08,10.148799354608192,6.362370421308015,9.749489723921059,6.234564491564304
2024-02-09,10.486176875113307,6.57387531782578,10.073592955674581,6.441820723173427
2024-02-10,11.06971910113355,6.939703005288104,10.634175418414385,6.800299742666729
2024-02-11,11.245001558855261,7.049589099733001,10.802561299406849,6.907978468861044
2024-02-12,10.918064059342978,6.84462914300976,10.488487320753192,6.707135703702368
2024-02-13,11.121369731308597,6.972083233745219,10.683793828487396,6.83202952405314
2024-02-14,10.952131496266944,6.865986314970836,10.521214357184327,6.728063857382766
2024-02-15,10.742781601621264,6.734743048564861,10.320101439760725,6.5994569775080505
2024-02-16,11.007078975176572,6.900433366520961,10.573999899815194,6.761818943964057
2024-02-17,11.054883281827948,6.9102425089203745,10.619923321904047,6.7714310424189454
2024-02-18,10.897184017357318,6.8064843709991125,10.46842881455346,6.669757175674522
2024-02-19,10.59442340856527,6.706825935503726,10.177580474657384,6.572100657414673
2024-02-20,10.397792468968769,6.587378352436679,9.988686078579827,6.455052511726876
2024-02-21,10.410054429830451,6.586322016966352,10.000465586405234,6.45401739569647
