ts,old_baseline,phase42_full12,phase45_without_BNBUSDT,phase45_without_BNBUSDT_and_DOGEUSDT
2023-06-26,7.281553854815289,17.020338392819436,24.988139086849035,23.358117103557902
2023-06-27,7.281553854815289,17.020338392819436,24.988139086849035,23.358117103557902
2023-06-28,7.281553854815289,17.020338392819436,24.988139086849035,23.358117103557902
2023-06-29,7.281553854815289,17.020338392819436,24.988139086849035,23.358117103557902
2023-06-30,7.281553854815289,17.020338392819436,25.298260912760224,23.6480091159573
2023-07-01,7.281553854815289,16.723839515787187,24.895505788210716,23.271526444295024
2023-07-02,7.281553854815289,17.005393041766506,25.31463307229476,23.66331328960211
2023-07-03,7.281553854815289,16.94380320795853,25.22294897890138,23.577609917191186
2023-07-04,7.281553854815289,16.952601755645386,25.236046706529006,23.589853256107034
2023-07-05,7.281553854815289,16.927172853011918,25.24914443415663,23.60209659502288
2023-07-06,7.281553854815289,16.927172853011918,25.211270717505396,23.566693450130344
2023-07-07,7.281553854815289,16.927172853011918,25.211270717505396,23.90508569380015
2023-07-08,7.281553854815289,16.927172853011918,24.35795248560999,23.13183513869908
2023-07-09,7.281553854815289,16.927172853011918,24.321415556881576,23.097137385991033
2023-07-10,7.281553854815289,16.927172853011918,24.321415556881576,23.097137385991033
2023-07-11,7.281553854815289,16.927172853011918,24.321415556881576,23.097137385991033
2023-07-12,7.281553854815289,16.927172853011918,24.321415556881576,23.097137385991033
2023-07-13,7.107551808523191,16.522676398945816,23.740224212287007,22.5452017347846
2023-07-14,7.096890480810406,16.71710949627943,24.01959089680816,22.81050581128307
2023-07-15,7.096890480810406,16.5061289013004,23.716448324242652,22.522622664444306
2023-07-16,7.096890480810406,16.541292333796907,23.766972086336907,22.570603188917435
2023-07-17,7.096890480810406,16.50199202688905,23.710504352231567,22.516977896859235
2023-07-18,7.096890480810406,16.611619198789917,23.868019610525412,22.66656423786369
2023-07-19,7.096890480810406,16.69849356142834,23.992843022758265,22.785104357150235
2023-07-20,7.096890480810406,16.63644044525804,23.90368344259194,22.70043284337413
2023-07-21,7.096890480810406,17.35418815562787,24.934962586515777,23.67980001938443
2023-07-22,7.096890480810406,17.32815687339443,24.777447328221932,23.530213678379976
2023-07-23,7.096890480810406,16.90933488528698,24.21574197317408,22.996783141590505
2023-07-24,7.096890480810406,16.88397088295905,24.340565385406936,23.115323260877055
2023-07-25,7.096890480810406,16.88397088295905,24.495108657695233,23.262087218088972
2023-07-26,7.096890480810406,16.88397088295905,24.563464335822754,23.327002045317325
2023-07-27,7.096890480810406,16.88397088295905,25.279712963158904,24.007196539318713
2023-07-28,7.096890480810406,16.88397088295905,24.732867538138773,23.48787792149193
2023-07-29,7.096890480810406,16.203330988254926,23.772916058348,22.576247956502517
2023-07-30,7.096890480810406,16.179025991772544,23.15771495520035,22.542383584567766
2023-07-31,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-01,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-02,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-03,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-04,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-05,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-06,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-07,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-08,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-09,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-10,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-11,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-12,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-13,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-14,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-15,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-16,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-17,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-18,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-19,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-20,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-21,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-22,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-23,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-24,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-25,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-26,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-27,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-28,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-29,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-30,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-08-31,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-01,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-02,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-03,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-04,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-05,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-06,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-07,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-08,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-09,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-10,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-11,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-12,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-13,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-14,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-15,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-16,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-17,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-18,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-19,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-20,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-21,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-22,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-23,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-24,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-25,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-26,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-27,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-28,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-29,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-09-30,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-01,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-02,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-03,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-04,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-05,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-06,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-07,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-08,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-09,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-10,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-11,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-12,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-13,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-14,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-15,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-16,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-17,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-18,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-19,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-20,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-21,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-22,7.096890480810406,16.179025991772544,23.122978382767553,22.542383584567766
2023-10-23,7.096890480810406,15.286936422485919,21.848008688263274,21.29942710048292
2023-10-24,7.096890480810406,15.264006017852191,23.49185952427115,22.902002490542454
2023-10-25,7.096890480810406,15.264006017852191,23.456621734984743,22.86764948680664
2023-10-26,7.096890480810406,15.264006017852191,23.456621734984743,22.86764948680664
2023-10-27,7.096890480810406,15.371669239171627,23.62207079562494,23.02894428745556
2023-10-28,7.096890480810406,15.46292477584009,23.76230571182922,23.16565804554922
2023-10-29,7.137850735053982,15.575364633520874,23.935095162152354,23.33410892605748
2023-10-30,7.255097289291634,15.831206048823528,24.328253766510787,23.717395712141492
2023-10-31,7.478388497680538,16.31844543210693,25.077008051244366,24.447349527677293
2023-11-01,7.409683510483953,16.168525621865886,24.846622117480187,24.222748353666276
2023-11-02,7.260324842665289,15.842612990907089,24.34578313103632,23.7344849319032
2023-11-03,7.292436956246301,15.91268420656323,24.45346351312175,23.83946156758226
2023-11-04,7.324549069827314,15.982755422219372,24.56114389520718,23.94443820326132
2023-11-05,7.2924369562463,15.91268420656323,24.453463513121747,23.83946156758226
2023-11-06,7.212530068963315,15.738320949000272,24.185514655374277,23.57824063693901
2023-11-07,7.236858219813211,15.79140693165967,24.267093358449678,23.65777098059179
2023-11-08,7.455513610846749,16.268530588464003,25.00030252551778,24.372570000777195
2023-11-09,7.577508193129125,16.534732582998664,25.409382519563582,24.77137840642037
2023-11-10,7.542643021521698,16.458653973210833,25.292470408167038,24.657401840895115
2023-11-11,7.52926209246628,16.486999432831364,25.336029662758886,24.699867366287773
2023-11-12,7.393572313646995,16.239337382554755,24.955440515672933,24.328834431009465
2023-11-13,7.071210347127582,15.531297410598308,23.867375837500816,23.26808996573529
2023-11-14,7.198494900431385,15.810866841585403,24.296997942186803,23.68692469022123
2023-11-15,7.078819749770744,15.548010800494275,23.893059767672263,23.29312899817738
2023-11-16,7.174283164748596,15.757687873734595,24.21527634618675,23.607255041541833
2023-11-17,7.118250290739858,15.634616548137016,24.112326633756783,23.50689029314736
2023-11-18,7.159064359462273,15.72426109394266,24.634398486971563,24.015853445690215
2023-11-19,7.154626416607077,15.714513539140633,24.693030685097078,24.073013448120385
2023-11-20,6.828477543544125,14.998155956915708,23.567380838200872,22.97562754001631
2023-11-21,7.146900314654287,15.697543829379116,24.666365299444852,24.047017603560374
2023-11-22,7.125109038968452,15.649681191016148,24.59115625178183,23.973696979660406
2023-11-23,7.205214807706957,15.825626532408478,24.867628298026176,24.243227090084893
2023-11-24,7.218034328998554,15.853783493956392,24.911872793012925,24.286360650173336
2023-11-25,7.11886668617743,15.635970407008905,24.569611785300935,23.952693473126875
2023-11-26,6.732474311765315,14.787293223106493,23.236041281088557,22.65260758689759
2023-11-27,6.816432863670991,14.93526770645358,23.468561266438407,22.879289228599106
2023-11-28,6.8228800103872596,14.904588039991918,23.420352714295863,22.83229114485468
2023-11-29,6.700497282150629,14.865638401576282,23.35914912602218,22.772624317304235
2023-11-30,6.8506543918608065,15.198775063286993,23.882624051890186,23.28295531275307
2023-12-01,6.986636689852315,15.500463667257046,24.35668301252054,23.745111128294333
2023-12-02,6.918232315339595,15.348702588374,24.118212953086083,23.51262881290141
2023-12-03,7.246890039094835,16.07785845151352,25.263973402996086,24.22116333524511
2023-12-04,7.606242839502637,16.461844188035762,25.867350119110572,25.349558896321962
2023-12-05,7.552633825858222,16.56304047451229,26.026365095995406,25.170894491644383
2023-12-06,7.468146517389549,16.328069404828774,25.657142859535234,24.889321046356066
2023-12-07,8.91969679114873,19.501683307468532,30.644007090829778,29.72694718215753
2023-12-08,9.47084050559998,20.70668280776499,32.537485343416805,31.563760750251973
2023-12-09,9.769473055371417,21.35960157252879,33.563450484051366,31.52388090148077
2023-12-10,9.028082649736024,19.738653995897653,31.01637143200231,29.69814616288574
2023-12-11,9.053300065951717,19.793788388510542,31.103006964512,29.870194041399223
2023-12-12,9.353671652230352,20.45050931606278,32.134946640862914,30.861231287630446
2023-12-13,9.38710518471922,20.523607110496208,32.24980899892839,30.971540909056536
2023-12-14,9.151030363785619,20.007462167174484,31.438763662293805,30.192642534076636
