ts,phase51_main_current,phase51_btc_top_override,phase51_btc_trend_override,phase51_btc_gap_override
2025-08-30,115.72851937463389,115.72851937463389,74.60307675778135,115.72851937463389
2025-08-31,114.11332625749478,114.11332625749478,73.56186084360816,114.11332625749478
2025-09-01,114.93913927979146,114.93913927979146,74.09421183732077,114.93913927979146
2025-09-02,115.3385521141049,115.3385521141049,74.35168878852818,115.3385521141049
2025-09-03,110.36848765876752,110.36848765876752,71.14779313639107,110.36848765876752
2025-09-04,110.93582270802176,110.93582270802176,71.51351923792254,110.93582270802176
2025-09-05,109.19017640262408,109.19017640262408,70.38820815628723,109.19017640262408
2025-09-06,112.56691097462769,112.56691097462769,72.5649817798255,112.56691097462769
2025-09-07,116.80010326521703,116.80010326521703,75.29386115279107,116.80010326521703
2025-09-08,118.49119812357102,118.49119812357102,76.38400626312526,118.49119812357102
2025-09-09,122.23342739076726,122.23342739076726,78.7963918943809,122.23342739076726
2025-09-10,124.77552482300261,124.77552482300261,80.43512615701229,124.77552482300261
2025-09-11,132.1126944503772,132.1126944503772,85.16494929701062,132.1126944503772
2025-09-12,132.22179734446456,132.22179734446456,85.23528123961282,132.22179734446456
2025-09-13,130.79254943192024,130.79254943192024,84.31393279152392,130.79254943192024
2025-09-14,125.8594173512672,125.8594173512672,81.13384517562811,125.8594173512672
2025-09-15,126.62871198976774,126.62871198976774,81.62976223458242,126.62871198976774
2025-09-16,132.54383722848218,132.54383722848218,85.44288059642008,132.54383722848218
2025-09-17,146.18368942075602,146.18368942075602,94.2356565306816,146.18368942075602
2025-09-18,140.20174816568672,140.20174816568672,90.37946598211151,140.20174816568672
2025-09-19,137.79235516017272,137.79235516017272,88.82627812227079,137.79235516017272
2025-09-20,137.25231879686785,137.25231879686785,88.4781498088582,137.25231879686785
2025-09-21,140.6587020115601,140.6587020115601,90.67403609346063,140.6587020115601
2025-09-22,143.5063430295327,143.5063430295327,92.50973556140856,143.5063430295327
2025-09-23,143.8608784741321,143.8608784741321,92.73828281259375,143.8608784741321
2025-09-24,133.60760041697174,133.60760041697174,86.12862346457248,133.60760041697174
2025-09-25,135.78312182382152,135.78312182382152,87.53104865224826,135.78312182382152
2025-09-26,136.45689327636865,136.45689327636865,87.96538777334992,136.45689327636865
2025-09-27,139.91745530731254,139.91745530731254,90.19619981704187,139.91745530731254
2025-09-28,145.09984421195898,145.09984421195898,93.53696801602355,145.09984421195898
2025-09-29,142.101441931076,142.101441931076,91.60408201073997,142.101441931076
2025-09-30,144.63627543826985,144.63627543826985,93.23813366652247,144.63627543826985
2025-10-01,153.61457399737998,153.61457399737998,99.02589194926072,153.61457399737998
2025-10-02,167.58927034220963,167.58927034220963,108.03452136674315,167.58927034220963
2025-10-03,162.14339401908333,162.14339401908333,104.52389899342498,162.14339401908333
2025-10-04,164.4866003128373,164.4866003128373,106.03442034059915,164.4866003128373
2025-10-05,172.35036118201396,172.35036118201396,111.103704549005,172.35036118201396
2025-10-06,183.79726913779092,183.79726913779092,118.48282386616846,183.79726913779092
2025-10-07,184.21574915537656,184.21574915537656,118.75259226070287,184.21574915537656
2025-10-08,176.88178117041602,176.88178117041602,114.02483302315537,176.88178117041602
2025-10-09,155.34062794196723,155.34062794196723,100.13857303782858,155.34062794196723
2025-10-10,151.91804496470607,151.91804496470607,97.93224376011679,151.91804496470607
2025-10-11,155.9286040397921,155.9286040397921,100.51760515709186,155.9286040397921
2025-10-12,155.9286040397921,155.9286040397921,100.51760515709186,155.9286040397921
2025-10-13,153.07772469726106,153.07772469726106,98.679818139965,153.07772469726106
2025-10-14,154.23740442981602,154.23740442981602,99.4273925198132,154.23740442981602
2025-10-15,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-16,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-17,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-18,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-19,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-20,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-21,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-22,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-23,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-24,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-25,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-26,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-27,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-28,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-29,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-30,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-10-31,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-01,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-02,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-03,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-04,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-05,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-06,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-07,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-08,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-09,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-10,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-11,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-12,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-13,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-14,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-15,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-16,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-17,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-18,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-19,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-20,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-21,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-22,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-23,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-24,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-25,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-26,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-27,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-28,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-29,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-11-30,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-01,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-02,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-03,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-04,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-05,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-06,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-07,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-08,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-09,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-10,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-11,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-12,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-13,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-14,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-15,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-16,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-17,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-18,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-19,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-20,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-21,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-22,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-23,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-24,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-25,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-26,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-27,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-28,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-29,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-30,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2025-12-31,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-01,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-02,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-03,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-04,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-05,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-06,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-07,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-08,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-09,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-10,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-11,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-12,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-13,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-14,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-15,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-16,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-17,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-18,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-19,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-20,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-21,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-22,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-23,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-24,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-25,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-26,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-27,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-28,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-29,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-30,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-01-31,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-01,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-02,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-03,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-04,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-05,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-06,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-07,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-08,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-09,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-10,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-11,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-12,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-13,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-14,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-15,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-16,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-17,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-18,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-19,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-20,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-21,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-22,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-23,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-24,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
2026-02-25,154.0060483231713,154.0060483231713,99.27825143103348,154.0060483231713
