ts,phase55_phase42_core,phase55_fresh_light,phase55_fresh_medium,phase55_fresh_heavy
2025-05-08,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-09,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-10,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-11,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-12,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-13,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-14,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-15,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-16,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-17,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-18,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-19,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-20,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-21,88.46666443613971,76.78426512078386,66.44435740744304,51.567978555450686
2025-05-22,86.0573666957501,74.69312539451418,64.63481433058216,50.163578208698695
2025-05-23,85.92828064570648,74.58108570642241,64.53786210908629,50.08833284138565
2025-05-24,86.43518756358887,75.0210534097638,64.91858296748822,50.3838132377313
2025-05-25,86.517327515652,75.09234643178992,64.98027554250615,50.43169332130329
2025-05-26,86.12470799135974,74.75157398561484,64.68539212892333,50.2028320283157
2025-05-27,85.21048526231877,73.42447128474105,63.53699947276475,49.31155562537183
2025-05-28,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-05-29,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-05-30,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-05-31,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-01,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-02,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-03,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-04,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-05,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-06,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-07,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-08,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-09,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-10,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-11,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-12,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-13,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-14,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-15,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-16,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-17,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-18,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-19,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-20,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-21,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-22,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-23,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-24,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-25,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-26,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-27,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-28,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-29,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-06-30,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-01,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-02,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-03,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-04,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-05,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-06,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-07,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-08,85.08266953442529,73.31433457781394,63.4416939735556,49.237588291933776
2025-07-09,88.60820658748669,76.35223177226013,66.07050244931992,51.27782683729769
2025-07-10,89.76739226811394,77.3510829753589,66.93484654678768,51.94865096175156
2025-07-11,89.68516177487017,77.28022631410037,66.87353157140889,51.901063936173564
2025-07-12,90.95813808231753,78.37712902559869,67.82272338420205,52.63773902728738
2025-07-13,91.9581138623296,79.23879168036356,68.56835299083804,53.21642791925048
2025-07-14,95.7501098039784,82.50629210912325,71.3958459150194,55.41086699833983
2025-07-15,102.87394799933796,88.6447861149029,76.70771923987158,59.53345287911717
2025-07-16,106.09380324809294,91.4192823347687,79.10859679165091,61.39679247536331
2025-07-17,108.23132087674426,93.26114605919629,80.7024318229449,62.63378014326554
2025-07-18,109.60720481501532,94.44672258074432,81.7283564704973,63.43000817960689
2025-07-19,114.63227837798891,98.77674568051214,85.47529084527953,66.33803286411992
2025-07-20,114.80437829841135,98.9250413465474,85.60361674929806,66.43762758855915
2025-07-21,114.3124898733741,98.5011891946877,85.23684129313162,66.15297032650942
2025-07-22,110.71425891305199,95.40065285800674,82.55382877507041,64.07066360560962
2025-07-23,113.11419840617727,97.46864117958032,84.3433380571728,65.45951556964259
2025-07-24,113.66406375476109,97.9424510912746,84.75334387107598,65.77772424595376
2025-07-25,114.15656246320407,98.36682911429045,85.12057438363964,66.06273468078518
2025-07-26,118.15391877088891,101.8112851870958,88.1011937854885,68.3760164009164
2025-07-27,115.9233329228602,99.8892261113548,86.4379626536171,67.08516988380501
2025-07-28,115.76435409566145,99.75223667517682,86.31942046213899,66.99316837417231
2025-07-29,116.25898879602458,100.17845524723921,86.68824367209295,67.27941491373969
2025-07-30,112.85330225021768,97.24383126032468,84.14880144735744,65.30853420546606
2025-07-31,106.43952879745221,91.7171883447296,79.36638624068101,61.59686485619599
2025-08-01,103.56326310613639,89.23875758577823,77.22170544054151,59.93236153604662
2025-08-02,103.4079182114772,89.10489944939957,77.10587288238071,59.84246299374255
2025-08-03,109.88447630645526,94.68564285679527,81.93510331099701,63.590465998047605
2025-08-04,106.66589494164629,91.91224432173817,79.53517562780905,61.72786360214565
2025-08-05,107.46432335716815,92.60023693306921,80.13052191248146,62.18991644815022
2025-08-06,107.81478512916011,92.90222406804216,80.39184291486428,62.392729694794056
2025-08-07,107.62362416261905,92.73750381260237,80.64300588166131,62.58765921162706
2025-08-08,114.04135548484797,98.26755715910713,85.45184918899521,66.31983961377117
2025-08-09,113.772353409417,98.03576250259023,85.2502843734638,66.16340360489959
2025-08-10,113.04029303498545,97.4049581388353,84.70174728841069,65.73767973996054
2025-08-11,122.87158281665683,105.87641857054243,92.06838975056829,71.45498780548579
2025-08-12,127.12154794470958,109.53854350206014,95.25291327395892,73.92652108793635
2025-08-13,121.7024275276195,102.2667007604976,88.92943859683857,69.01882359082504
2025-08-14,118.82852177249276,99.54495408858652,86.56265251949442,67.18194265098242
2025-08-15,118.36064552587251,99.1530050952453,86.22182013048385,66.91742000356298
2025-08-16,119.70806487683723,100.28176438156089,87.20337061462529,67.679208909232
2025-08-17,115.44311057841219,96.70892956468514,84.09649230427377,65.26793667583307
2025-08-18,109.08877299559492,91.38577790454768,79.46756729562905,61.67539225378647
2025-08-19,116.06328750256499,97.22846378526384,84.54827070549659,62.69655723988318
2025-08-20,113.0959670963682,94.74268201170514,82.38667581729797,60.905542321951806
2025-08-21,129.3370008584829,108.348110540861,94.21773237793552,69.65182209254577
2025-08-22,127.9004494765545,107.14468362595125,93.17125215378235,68.87819644314357
2025-08-23,127.94729063396787,107.18392337070796,93.20537438952427,69.29239011606252
2025-08-24,117.13447785666926,98.12582069107137,85.32859749086292,63.22861996428368
2025-08-25,123.14219087462772,103.15859824000925,89.70501795501754,66.4715541559722
2025-08-26,120.62829287219216,101.05265719569539,87.87372630880054,65.11456427277601
2025-08-27,120.74874156268363,101.15355939649832,87.9614692007083,65.17958188855947
2025-08-28,116.70621584603288,97.76705731043869,86.57272691479103,64.15052175155212
2025-08-29,116.31549431695262,97.43974231826718,86.54260767778021,64.12820335131386
2025-08-30,115.72851937463389,96.948022040907,86.10587874112319,63.80458654785885
2025-08-31,114.11332625749478,95.5949434845849,84.90412118439114,62.91408237835162
2025-09-01,114.93913927979146,96.28674304721575,85.51855361941205,63.36937774321246
2025-09-02,115.3385521141049,96.62133891410912,85.81573009125222,63.58958595889679
2025-09-03,110.36848765876752,92.45781966263593,82.11783635132204,60.84944109743478
2025-09-04,110.93582270802176,92.93308722120227,82.53995255241622,61.16222984170787
2025-09-05,109.19017640262408,91.47072550253661,81.24113347212642,60.19980293625219
2025-09-06,112.56691097462769,94.29948145208049,83.753536630562,62.06149748149301
2025-09-07,116.80010326521703,97.8457086198447,86.90317290026474,64.39538272722301
2025-09-08,118.49119812357102,99.26237153480206,88.16140388429547,65.32773379188319
2025-09-09,122.23342739076726,102.39730946919154,90.9457472876667,67.39093647045378
2025-09-10,124.77552482300261,104.5268737219984,92.83715257333871,68.7924706515236
2025-09-11,132.1126944503772,110.67336282076499,98.29625152018176,72.83767123851698
2025-09-12,132.22179734446456,110.76476042818159,98.37742771269987,72.89782292010796
2025-09-13,130.79254943192024,109.56745177102408,97.3140195907126,72.10983589126613
2025-09-14,125.8594173512672,105.4348714851081,93.64360476949128,69.39005295018207
2025-09-15,126.62871198976774,106.07932450301865,94.21598564169868,69.81418804331426
2025-09-16,132.54383722848218,111.03453947609907,98.61703612861038,73.07537311916604
2025-09-17,146.18368942075602,122.4609078260697,108.76554114069648,80.59543070224693
2025-09-18,140.20174816568672,117.44971978203617,104.31477730885213,77.29740796251305
2025-09-19,137.79235516017272,115.43132459763378,102.52210854324817,75.96903769234247
2025-09-20,137.25231879686785,114.97892567699185,102.12030347509554,75.67129952833871
2025-09-21,140.6587020115601,117.83251886873319,104.6547662126736,77.54934025513163
2025-09-22,143.5063430295327,120.21804290089764,106.77350611807276,79.11932973369996
2025-09-23,143.8608784741321,120.51504410926911,107.03729231500219,79.31479570510844
2025-09-24,133.60760041697174,111.92567450142627,99.40851142452117,73.661857512064
2025-09-25,135.78312182382152,113.74815091814233,101.0271719195243,74.86128739019732
2025-09-26,136.45689327636865,114.31258231314375,101.52848035504007,74.48510001637725
2025-09-27,139.91745530731254,117.21156214856201,104.10325393913816,74.28594199494309
2025-09-28,145.09984421195898,121.5529497033944,107.95912415180621,76.81455388887447
2025-09-29,142.101441931076,119.04113004143592,105.72821283789712,75.22722666025966
2025-09-30,144.63627543826985,121.16460916355214,107.61421352103736,76.56914474497678
2025-10-01,153.61457399737998,128.68590375283762,114.29436713580647,81.32217533742677
2025-10-02,167.58927034220963,140.3927775344656,124.69200736670417,88.72025402793511
2025-10-03,162.14339401908333,135.83066146610582,120.64009372560518,85.83725603047446
2025-10-04,164.4866003128373,137.79361076020217,122.3835173698866,87.07772839005457
2025-10-05,172.35036118201396,144.3812355409307,128.23441776599873,91.24073274292077
2025-10-06,183.79726913779092,153.97053203235492,136.7512991166554,97.30062297095965
2025-10-07,184.21574915537656,154.3211008479572,137.0626622088692,97.52216253247215
2025-10-08,176.88178117041602,148.17729382704837,131.60594539077857,93.63962577263186
2025-10-09,155.34062794196723,130.13185257139924,115.57860884611596,82.23593278810966
2025-10-10,151.91804496470607,127.26468852480662,113.03209294481535,80.42404810984684
2025-10-11,155.9286040397921,130.6244115361167,116.01608267586484,82.54720205167803
2025-10-12,155.9286040397921,130.6244115361167,116.01608267586484,82.54720205167803
2025-10-13,153.07772469726106,128.2361746967517,113.89493334897423,81.03797214121971
2025-10-14,154.23740442981602,129.20766086869676,114.75777375313311,81.65189617259257
2025-10-15,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-16,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-17,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-18,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-19,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-20,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-21,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-22,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-23,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-24,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-25,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-26,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-27,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-28,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-29,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-30,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-10-31,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-11-01,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
2025-11-02,154.0060483231713,129.0138493773937,114.58563709250342,81.52941832833369
